ampl.tab 2 1
Settlements	DistrictCourts	D
6125	1706	0
6125	1707	0
6125	1801	0
6125	1802	0
6125	1803	0
6125	1804	0
6125	1805	0
6125	1806	0
6125	1807	0
6125	1808	0
6125	1809	0
6125	1810	0
6125	1812	0
6125	1813	0
6125	1814	0
6125	1815	0
6125	1816	0
6125	1901	0
6125	1902	0
6125	1903	0
6125	1904	0
6125	1905	0
6125	1906	0
6125	1907	0
6125	2001	0
6125	2002	0
6125	2003	0
6125	2004	0
6125	2005	0
6125	2006	0
6125	2007	0
6125	2101	0
6125	2102	0
6125	2103	0
6125	2104	0
6125	2105	0
6125	2106	0
6125	2107	0
6125	2108	0
6125	2109	0
6125	2110	0
6125	2201	0
6125	2202	0
6125	2203	0
6125	2204	0
6125	2205	0
6125	2206	0
6125	2207	0
6125	2208	0
6125	2209	0
6125	2301	0
6125	2302	0
6125	2303	0
6125	2304	0
6125	2305	0
6125	2401	0
6125	2402	0
6125	2403	0
6125	2404	0
6125	2405	0
6125	2406	0
6125	2407	0
6125	2408	0
6125	2409	0
6125	2410	0
6125	2411	0
6125	2501	0
6125	2502	0
6125	2503	0
6125	2504	0
6125	2505	0
6125	2506	0
6125	2507	0
6125	2508	0
6125	2509	0
6125	2510	0
6125	2511	0
6125	2512	0
6125	2513	0
6125	2514	0
6125	2515	0
6125	2516	0
6125	2517	0
6125	2518	0
6125	2519	0
6125	2601	0
6125	2602	0
6125	2603	0
6125	2604	0
6125	2605	0
6125	2606	0
6125	2607	0
6125	2608	0
6125	2609	0
6125	2610	0
6125	2611	0
6125	2612	0
6125	2613	0
6125	2701	0
6125	2702	0
6125	2703	0
6125	2704	0
6125	2705	0
6125	2706	0
6125	2707	0
6125	2708	0
6125	2709	0
6125	2710	0
6125	2711	0
6125	2801	0
6125	2802	0
6125	2803	0
6125	2804	0
6125	2805	0
6125	2806	0
6125	2807	0
6125	2808	0
6125	2809	0
6125	2810	0
6125	2811	0
6125	2812	0
6125	2813	0
6125	2814	0
6125	2901	0
6125	2902	0
6125	2903	0
6125	2904	0
6125	2905	0
6125	2906	0
6125	2907	0
6125	3001	0
6125	3002	0
6125	3003	0
6125	3004	0
6125	3005	0
6125	3006	0
6125	3007	0
6125	3008	0
6125	3009	0
6125	3010	0
6125	3011	0
6125	3012	0
6125	3013	0
6125	3014	0
6125	3015	0
6125	3016	0
6125	3101	0
6125	3102	0
6125	3103	0
6125	3104	0
6125	3105	0
6125	3106	0
6125	3107	0
6125	3108	0
6125	3109	0
6125	3110	0
6125	3111	0
6125	3201	0
6125	3202	0
6125	3203	0
6125	3204	0
6125	3205	0
6125	3206	0
6125	3207	0
6125	3208	0
6125	3209	0
6125	3210	0
6125	3211	0
6125	3212	0
6125	3213	0
6125	3301	1
6125	3302	0
6125	3303	0
6125	3304	0
6125	3305	0
6125	3306	0
6125	3307	0
6125	3308	0
6125	3309	0
6125	3310	0
6125	3311	0
6125	3312	0
6125	3313	0
6125	3314	0
6125	3315	0
6125	3316	0
6125	3401	0
6125	3402	0
6125	3403	0
6125	3404	0
6125	3405	0
6993	0	0
6993	101	0
6993	102	0
6993	103	0
6993	104	0
6993	105	0
6993	106	0
6993	107	0
6993	108	0
6993	109	0
6993	110	0
6993	111	0
6993	112	0
6993	113	0
6993	114	0
6993	115	0
6993	201	0
6993	202	0
6993	203	0
6993	204	0
6993	205	0
6993	206	0
6993	207	0
6993	301	0
6993	302	0
6993	303	0
6993	304	0
6993	305	0
6993	306	0
6993	307	0
6993	308	0
6993	309	0
6993	310	0
6993	401	0
6993	402	0
6993	403	0
6993	404	0
6993	405	0
6993	406	0
6993	407	0
6993	408	0
6993	409	0
6993	501	0
6993	502	0
6993	503	0
6993	504	0
6993	505	0
6993	506	0
6993	507	0
6993	601	0
6993	602	0
6993	603	0
6993	604	0
6993	605	0
6993	606	0
6993	607	0
6993	608	0
6993	609	0
6993	610	0
6993	611	0
6993	612	0
6993	613	0
6993	614	0
6993	615	0
6993	616	0
6993	617	0
6993	618	0
6993	619	0
6993	620	0
6993	621	0
6993	622	0
6993	701	0
6993	702	0
6993	703	0
6993	704	0
6993	705	0
6993	801	0
6993	802	0
6993	803	0
6993	804	0
6993	805	0
6993	806	0
6993	807	0
6993	901	0
6993	902	0
6993	903	0
6993	904	0
6993	905	0
6993	906	0
6993	907	0
6993	908	0
6993	909	0
6993	910	0
6993	911	0
6993	912	0
6993	913	0
6993	914	0
6993	915	0
6993	1001	0
6993	1002	0
6993	1003	0
6993	1004	0
6993	1005	0
6993	1006	0
6993	1007	0
6993	1101	0
6993	1102	0
6993	1103	0
6993	1104	0
6993	1105	0
6993	1106	0
6993	1107	0
6993	1108	0
6993	1109	0
6993	1110	0
6993	1111	0
6993	1112	0
6993	1113	0
6993	1114	0
6993	1115	0
6993	1116	0
6993	1117	0
6993	1118	0
6993	1119	0
6993	1201	0
6993	1202	0
6993	1203	0
6993	1204	0
6993	1205	0
6993	1206	0
6993	1207	0
6993	1208	0
6993	1209	0
6993	1210	0
6993	1211	0
6993	1301	0
6993	1302	0
6993	1303	0
6993	1304	0
6993	1305	0
6993	1306	0
6993	1307	0
6993	1308	0
6993	1309	0
6993	1310	0
6993	1311	0
6993	1312	0
6993	1313	0
6993	1314	0
6993	1315	0
6993	1401	0
6993	1402	0
6993	1403	0
6993	1404	0
6993	1405	0
6993	1406	0
6993	1407	0
6993	1408	0
6993	1501	0
6993	1502	0
6993	1503	0
6993	1504	0
6993	1505	0
6993	1506	0
6993	1507	0
6993	1508	0
6993	1509	0
6993	1510	0
6993	1511	0
6993	1512	0
6993	1513	0
6993	1514	0
6993	1515	0
6993	1516	0
6993	1517	0
6993	1518	0
6993	1519	0
6993	1520	0
6993	1521	0
6993	1522	0
6993	1523	0
6993	1524	0
6993	1525	0
6993	1526	0
6993	1527	0
6993	1528	0
6993	1601	0
6993	1602	0
6993	1603	0
6993	1604	0
6993	1605	0
6993	1606	0
6993	1607	0
6993	1608	0
6993	1609	0
6993	1610	0
6993	1611	0
6993	1612	0
6993	1613	0
6993	1614	0
6993	1615	0
6993	1616	0
6993	1617	0
6993	1701	0
6993	1702	0
6993	1703	0
6993	1704	0
6993	1705	0
6993	1706	0
6993	1707	0
6993	1801	0
6993	1802	0
6993	1803	0
6993	1804	0
6993	1805	0
6993	1806	0
6993	1807	0
6993	1808	0
6993	1809	0
6993	1810	0
6993	1812	0
6993	1813	0
6993	1814	0
6993	1815	0
6993	1816	0
6993	1901	0
6993	1902	0
6993	1903	0
6993	1904	0
6993	1905	0
6993	1906	0
6993	1907	0
6993	2001	0
6993	2002	0
6993	2003	0
6993	2004	0
6993	2005	0
6993	2006	0
6993	2007	0
6993	2101	0
6993	2102	0
6993	2103	0
6993	2104	0
6993	2105	0
6993	2106	0
6993	2107	0
6993	2108	0
6993	2109	0
6993	2110	0
6993	2201	0
6993	2202	0
6993	2203	0
6993	2204	0
6993	2205	0
6993	2206	0
6993	2207	0
6993	2208	0
6993	2209	0
6993	2301	0
6993	2302	0
6993	2303	0
6993	2304	0
6993	2305	0
6993	2401	0
6993	2402	0
6993	2403	0
6993	2404	0
6993	2405	0
6993	2406	0
6993	2407	0
6993	2408	0
6993	2409	0
6993	2410	0
6993	2411	0
6993	2501	0
6993	2502	0
6993	2503	0
6993	2504	0
6993	2505	0
6993	2506	0
6993	2507	0
6993	2508	0
6993	2509	0
6993	2510	0
6993	2511	0
6993	2512	0
6993	2513	0
6993	2514	0
6993	2515	0
6993	2516	0
6993	2517	0
6993	2518	0
6993	2519	0
6993	2601	0
6993	2602	0
6993	2603	0
6993	2604	0
6993	2605	0
6993	2606	0
6993	2607	0
6993	2608	0
6993	2609	0
6993	2610	0
6993	2611	0
6993	2612	0
6993	2613	0
6993	2701	0
6993	2702	0
6993	2703	0
6993	2704	0
6993	2705	0
6993	2706	0
6993	2707	0
6993	2708	0
6993	2709	0
6993	2710	0
6993	2711	0
6993	2801	0
6993	2802	0
6993	2803	0
6993	2804	0
6993	2805	0
6993	2806	0
6993	2807	0
6993	2808	0
6993	2809	0
6993	2810	0
6993	2811	0
6993	2812	0
6993	2813	0
6993	2814	0
6993	2901	0
6993	2902	0
6993	2903	0
6993	2904	0
6993	2905	0
6993	2906	0
6993	2907	0
6993	3001	0
6993	3002	1
6993	3003	0
6993	3004	0
6993	3005	0
6993	3006	0
6993	3007	0
6993	3008	0
6993	3009	0
6993	3010	0
6993	3011	0
6993	3012	0
6993	3013	0
6993	3014	0
6993	3015	0
6993	3016	0
6993	3101	0
6993	3102	0
6993	3103	0
6993	3104	0
6993	3105	0
6993	3106	0
6993	3107	0
6993	3108	0
6993	3109	0
6993	3110	0
6993	3111	0
6993	3201	0
6993	3202	0
6993	3203	0
6993	3204	0
6993	3205	0
6993	3206	0
6993	3207	0
6993	3208	0
6993	3209	0
6993	3210	0
6993	3211	0
6993	3212	0
6993	3213	0
6993	3301	0
6993	3302	0
6993	3303	0
6993	3304	0
6993	3305	0
6993	3306	0
6993	3307	0
6993	3308	0
6993	3309	0
6993	3310	0
6993	3311	0
6993	3312	0
6993	3313	0
6993	3314	0
6993	3315	0
6993	3316	0
6993	3401	0
6993	3402	0
6993	3403	0
6993	3404	0
6993	3405	0
7386	0	0
7386	101	0
7386	102	0
7386	103	0
7386	104	0
7386	105	0
7386	106	0
7386	107	0
7386	108	0
7386	109	0
7386	110	0
7386	111	0
7386	112	0
7386	113	0
7386	114	0
7386	115	0
7386	201	0
7386	202	0
7386	203	0
7386	204	0
7386	205	0
7386	206	0
7386	207	0
7386	301	0
7386	302	0
7386	303	0
7386	304	0
7386	305	0
7386	306	0
7386	307	0
7386	308	0
7386	309	0
7386	310	0
7386	401	0
7386	402	0
7386	403	0
7386	404	0
7386	405	0
7386	406	0
7386	407	0
7386	408	0
7386	409	0
7386	501	0
7386	502	0
7386	503	0
7386	504	0
7386	505	0
7386	506	0
7386	507	0
7386	601	0
7386	602	0
7386	603	0
7386	604	0
7386	605	0
7386	606	0
7386	607	0
7386	608	0
7386	609	0
7386	610	0
7386	611	0
7386	612	0
7386	613	0
7386	614	0
7386	615	0
7386	616	0
7386	617	0
7386	618	0
7386	619	0
7386	620	0
7386	621	0
7386	622	0
7386	701	0
7386	702	0
7386	703	0
7386	704	0
7386	705	0
7386	801	0
7386	802	0
7386	803	0
7386	804	0
7386	805	0
7386	806	0
7386	807	0
7386	901	0
7386	902	0
7386	903	0
7386	904	0
7386	905	0
7386	906	0
7386	907	0
7386	908	0
7386	909	0
7386	910	0
7386	911	0
7386	912	0
7386	913	0
7386	914	0
7386	915	0
7386	1001	0
7386	1002	0
7386	1003	0
7386	1004	0
7386	1005	0
7386	1006	0
7386	1007	0
7386	1101	0
7386	1102	0
7386	1103	0
7386	1104	0
7386	1105	0
7386	1106	0
7386	1107	0
7386	1108	0
7386	1109	0
7386	1110	0
7386	1111	0
7386	1112	0
7386	1113	0
7386	1114	0
7386	1115	0
7386	1116	0
7386	1117	0
7386	1118	0
7386	1119	0
7386	1201	0
7386	1202	0
7386	1203	0
7386	1204	0
7386	1205	0
7386	1206	0
7386	1207	0
7386	1208	0
7386	1209	0
7386	1210	0
7386	1211	0
7386	1301	0
7386	1302	0
7386	1303	0
7386	1304	0
7386	1305	0
7386	1306	0
7386	1307	0
7386	1308	0
7386	1309	0
7386	1310	0
7386	1311	0
7386	1312	0
7386	1313	0
7386	1314	0
7386	1315	0
7386	1401	0
7386	1402	0
7386	1403	0
7386	1404	0
7386	1405	0
7386	1406	0
7386	1407	0
7386	1408	0
7386	1501	0
7386	1502	0
7386	1503	0
7386	1504	0
7386	1505	0
7386	1506	0
7386	1507	0
7386	1508	0
7386	1509	0
7386	1510	0
7386	1511	0
7386	1512	0
7386	1513	0
7386	1514	0
7386	1515	0
7386	1516	0
7386	1517	0
7386	1518	0
7386	1519	0
7386	1520	0
7386	1521	0
7386	1522	0
7386	1523	0
7386	1524	0
7386	1525	0
7386	1526	0
7386	1527	0
7386	1528	0
7386	1601	0
7386	1602	0
7386	1603	0
7386	1604	0
7386	1605	0
7386	1606	0
7386	1607	0
7386	1608	0
7386	1609	0
7386	1610	0
7386	1611	0
7386	1612	0
7386	1613	0
7386	1614	0
7386	1615	0
7386	1616	0
7386	1617	0
7386	1701	0
7386	1702	0
7386	1703	0
7386	1704	0
7386	1705	0
7386	1706	0
7386	1707	0
7386	1801	0
7386	1802	0
7386	1803	0
7386	1804	0
7386	1805	0
7386	1806	0
7386	1807	0
7386	1808	0
7386	1809	0
7386	1810	0
7386	1812	0
7386	1813	0
7386	1814	0
7386	1815	0
7386	1816	0
7386	1901	0
7386	1902	0
7386	1903	0
7386	1904	0
7386	1905	0
7386	1906	0
7386	1907	0
7386	2001	0
7386	2002	0
7386	2003	0
7386	2004	0
7386	2005	0
7386	2006	0
7386	2007	0
7386	2101	0
7386	2102	0
7386	2103	0
7386	2104	0
7386	2105	0
7386	2106	0
7386	2107	0
7386	2108	0
7386	2109	0
7386	2110	0
7386	2201	0
7386	2202	0
7386	2203	0
7386	2204	0
7386	2205	0
7386	2206	0
7386	2207	0
7386	2208	0
7386	2209	0
7386	2301	0
7386	2302	0
7386	2303	0
7386	2304	0
7386	2305	0
7386	2401	0
7386	2402	0
7386	2403	0
7386	2404	0
7386	2405	0
7386	2406	0
7386	2407	0
7386	2408	0
7386	2409	0
7386	2410	0
7386	2411	0
7386	2501	0
7386	2502	0
7386	2503	0
7386	2504	0
7386	2505	0
7386	2506	0
7386	2507	0
7386	2508	0
7386	2509	0
7386	2510	0
7386	2511	0
7386	2512	0
7386	2513	0
7386	2514	0
7386	2515	0
7386	2516	0
7386	2517	0
7386	2518	0
7386	2519	0
7386	2601	0
7386	2602	0
7386	2603	0
7386	2604	0
7386	2605	0
7386	2606	0
7386	2607	0
7386	2608	0
7386	2609	0
7386	2610	0
7386	2611	0
7386	2612	0
7386	2613	0
7386	2701	0
7386	2702	0
7386	2703	0
7386	2704	0
7386	2705	0
7386	2706	0
7386	2707	0
7386	2708	0
7386	2709	0
7386	2710	0
7386	2711	0
7386	2801	0
7386	2802	0
7386	2803	0
7386	2804	0
7386	2805	0
7386	2806	0
7386	2807	0
7386	2808	0
7386	2809	0
7386	2810	0
7386	2811	0
7386	2812	0
7386	2813	0
7386	2814	0
7386	2901	0
7386	2902	0
7386	2903	0
7386	2904	0
7386	2905	0
7386	2906	0
7386	2907	0
7386	3001	0
7386	3002	0
7386	3003	0
7386	3004	0
7386	3005	0
7386	3006	0
7386	3007	0
7386	3008	0
7386	3009	0
7386	3010	0
7386	3011	0
7386	3012	0
7386	3013	0
7386	3014	0
7386	3015	0
7386	3016	0
7386	3101	0
7386	3102	0
7386	3103	0
7386	3104	0
7386	3105	0
7386	3106	0
7386	3107	0
7386	3108	0
7386	3109	0
7386	3110	0
7386	3111	0
7386	3201	0
7386	3202	0
7386	3203	0
7386	3204	0
7386	3205	0
7386	3206	0
7386	3207	0
7386	3208	0
7386	3209	0
7386	3210	0
7386	3211	0
7386	3212	0
7386	3213	0
7386	3301	1
7386	3302	0
7386	3303	0
7386	3304	0
7386	3305	0
7386	3306	0
7386	3307	0
7386	3308	0
7386	3309	0
7386	3310	0
7386	3311	0
7386	3312	0
7386	3313	0
7386	3314	0
7386	3315	0
7386	3316	0
7386	3401	0
7386	3402	0
7386	3403	0
7386	3404	0
7386	3405	0
7837	0	0
7837	101	0
7837	102	0
7837	103	0
7837	104	0
7837	105	0
7837	106	0
7837	107	0
7837	108	0
7837	109	0
7837	110	0
7837	111	0
7837	112	0
7837	113	0
7837	114	0
7837	115	0
7837	201	0
7837	202	0
7837	203	0
7837	204	0
7837	205	0
7837	206	0
7837	207	0
7837	301	0
7837	302	0
7837	303	0
7837	304	0
7837	305	0
7837	306	0
7837	307	0
7837	308	0
7837	309	0
7837	310	0
7837	401	0
7837	402	0
7837	403	0
7837	404	0
7837	405	0
7837	406	0
7837	407	0
7837	408	0
7837	409	0
7837	501	0
7837	502	0
7837	503	0
7837	504	0
7837	505	0
7837	506	0
7837	507	0
7837	601	0
7837	602	0
7837	603	0
7837	604	0
7837	605	0
7837	606	0
7837	607	0
7837	608	0
7837	609	0
7837	610	0
7837	611	0
7837	612	0
7837	613	0
7837	614	0
7837	615	0
7837	616	0
7837	617	0
7837	618	0
7837	619	0
7837	620	0
7837	621	0
7837	622	0
7837	701	0
7837	702	0
7837	703	0
7837	704	0
7837	705	0
7837	801	0
7837	802	0
7837	803	0
7837	804	0
7837	805	0
7837	806	0
7837	807	0
7837	901	0
7837	902	0
7837	903	0
7837	904	0
7837	905	0
7837	906	0
7837	907	0
7837	908	0
7837	909	0
7837	910	0
7837	911	0
7837	912	0
7837	913	0
7837	914	0
7837	915	0
7837	1001	0
7837	1002	0
7837	1003	0
7837	1004	0
7837	1005	0
7837	1006	0
7837	1007	0
7837	1101	0
7837	1102	0
7837	1103	0
7837	1104	0
7837	1105	0
7837	1106	0
7837	1107	0
7837	1108	0
7837	1109	0
7837	1110	0
7837	1111	0
7837	1112	0
7837	1113	0
7837	1114	0
7837	1115	0
7837	1116	0
7837	1117	0
7837	1118	0
7837	1119	0
7837	1201	0
7837	1202	0
7837	1203	0
7837	1204	0
7837	1205	0
7837	1206	0
7837	1207	0
7837	1208	0
7837	1209	0
7837	1210	0
7837	1211	0
7837	1301	0
7837	1302	0
7837	1303	0
7837	1304	0
7837	1305	0
7837	1306	0
7837	1307	0
7837	1308	0
7837	1309	0
7837	1310	0
7837	1311	0
7837	1312	0
7837	1313	0
7837	1314	0
7837	1315	0
7837	1401	0
7837	1402	0
7837	1403	0
7837	1404	0
7837	1405	0
7837	1406	0
7837	1407	0
7837	1408	0
7837	1501	0
7837	1502	0
7837	1503	0
7837	1504	0
7837	1505	0
7837	1506	0
7837	1507	0
7837	1508	0
7837	1509	0
7837	1510	0
7837	1511	0
7837	1512	0
7837	1513	0
7837	1514	0
7837	1515	0
7837	1516	0
7837	1517	0
7837	1518	0
7837	1519	0
7837	1520	0
7837	1521	0
7837	1522	0
7837	1523	0
7837	1524	0
7837	1525	0
7837	1526	0
7837	1527	0
7837	1528	0
7837	1601	0
7837	1602	0
7837	1603	0
7837	1604	0
7837	1605	0
7837	1606	0
7837	1607	0
7837	1608	0
7837	1609	0
7837	1610	0
7837	1611	0
7837	1612	0
7837	1613	0
7837	1614	0
7837	1615	0
7837	1616	0
7837	1617	0
7837	1701	0
7837	1702	0
7837	1703	0
7837	1704	0
7837	1705	0
7837	1706	0
7837	1707	0
7837	1801	0
7837	1802	0
7837	1803	0
7837	1804	0
7837	1805	0
7837	1806	0
7837	1807	0
7837	1808	0
7837	1809	0
7837	1810	0
7837	1812	0
7837	1813	0
7837	1814	0
7837	1815	0
7837	1816	0
7837	1901	0
7837	1902	0
7837	1903	0
7837	1904	0
7837	1905	0
7837	1906	0
7837	1907	0
7837	2001	0
7837	2002	0
7837	2003	0
7837	2004	0
7837	2005	0
7837	2006	0
7837	2007	0
7837	2101	0
7837	2102	0
7837	2103	0
7837	2104	0
7837	2105	0
7837	2106	0
7837	2107	0
7837	2108	0
7837	2109	0
7837	2110	0
7837	2201	0
7837	2202	0
7837	2203	0
7837	2204	0
7837	2205	0
7837	2206	0
7837	2207	0
7837	2208	0
7837	2209	0
7837	2301	0
7837	2302	0
7837	2303	0
7837	2304	0
7837	2305	0
7837	2401	0
7837	2402	0
7837	2403	0
7837	2404	0
7837	2405	0
7837	2406	0
7837	2407	0
7837	2408	0
7837	2409	0
7837	2410	0
7837	2411	0
7837	2501	0
7837	2502	0
7837	2503	0
7837	2504	0
7837	2505	0
7837	2506	0
7837	2507	0
7837	2508	0
7837	2509	0
7837	2510	0
7837	2511	0
7837	2512	0
7837	2513	0
7837	2514	0
7837	2515	0
7837	2516	0
7837	2517	0
7837	2518	0
7837	2519	0
7837	2601	0
7837	2602	0
7837	2603	0
7837	2604	0
7837	2605	0
7837	2606	0
7837	2607	0
7837	2608	0
7837	2609	0
7837	2610	0
7837	2611	0
7837	2612	0
7837	2613	0
7837	2701	0
7837	2702	0
7837	2703	0
7837	2704	0
7837	2705	0
7837	2706	0
7837	2707	0
7837	2708	0
7837	2709	0
7837	2710	0
7837	2711	0
7837	2801	0
7837	2802	0
7837	2803	0
7837	2804	0
7837	2805	0
7837	2806	0
7837	2807	0
7837	2808	0
7837	2809	0
7837	2810	0
7837	2811	0
7837	2812	0
7837	2813	0
7837	2814	0
7837	2901	0
7837	2902	0
7837	2903	0
7837	2904	0
7837	2905	0
7837	2906	0
7837	2907	0
7837	3001	0
7837	3002	0
7837	3003	0
7837	3004	0
7837	3005	0
7837	3006	0
7837	3007	0
7837	3008	0
7837	3009	0
7837	3010	0
7837	3011	0
7837	3012	0
7837	3013	0
7837	3014	0
7837	3015	0
7837	3016	0
7837	3101	0
7837	3102	0
7837	3103	0
7837	3104	0
7837	3105	0
7837	3106	0
7837	3107	0
7837	3108	0
7837	3109	0
7837	3110	0
7837	3111	0
7837	3201	0
7837	3202	0
7837	3203	0
7837	3204	0
7837	3205	0
7837	3206	0
7837	3207	0
7837	3208	0
7837	3209	0
7837	3210	0
7837	3211	0
7837	3212	0
7837	3213	0
7837	3301	1
7837	3302	0
7837	3303	0
7837	3304	0
7837	3305	0
7837	3306	0
7837	3307	0
7837	3308	0
7837	3309	0
7837	3310	0
7837	3311	0
7837	3312	0
7837	3313	0
7837	3314	0
7837	3315	0
7837	3316	0
7837	3401	0
7837	3402	0
7837	3403	0
7837	3404	0
7837	3405	0
9181	0	0
9181	101	0
9181	102	0
9181	103	0
9181	104	0
9181	105	0
9181	106	0
9181	107	0
9181	108	0
9181	109	0
9181	110	0
9181	111	0
9181	112	0
9181	113	0
9181	114	0
9181	115	0
9181	201	0
9181	202	0
9181	203	0
9181	204	0
9181	205	0
9181	206	0
9181	207	0
9181	301	0
9181	302	0
9181	303	0
9181	304	0
9181	305	0
9181	306	0
9181	307	0
9181	308	0
9181	309	0
9181	310	0
9181	401	0
9181	402	0
9181	403	0
9181	404	0
9181	405	0
9181	406	0
9181	407	0
9181	408	0
9181	409	0
9181	501	0
9181	502	0
9181	503	0
9181	504	0
9181	505	0
9181	506	0
9181	507	0
9181	601	0
9181	602	0
9181	603	0
9181	604	0
9181	605	0
9181	606	0
9181	607	0
9181	608	0
9181	609	0
9181	610	0
9181	611	0
9181	612	0
9181	613	0
9181	614	0
9181	615	0
9181	616	0
9181	617	0
9181	618	0
9181	619	0
9181	620	0
9181	621	0
9181	622	0
9181	701	0
9181	702	0
9181	703	0
9181	704	0
9181	705	0
9181	801	0
9181	802	0
9181	803	0
9181	804	0
9181	805	0
9181	806	0
9181	807	0
9181	901	0
9181	902	0
9181	903	0
9181	904	0
9181	905	0
9181	906	0
9181	907	0
9181	908	0
9181	909	0
9181	910	0
9181	911	0
9181	912	0
9181	913	0
9181	914	0
9181	915	0
9181	1001	0
9181	1002	0
9181	1003	0
9181	1004	0
9181	1005	0
9181	1006	0
9181	1007	0
9181	1101	0
9181	1102	0
9181	1103	0
9181	1104	0
9181	1105	0
9181	1106	0
9181	1107	0
9181	1108	0
9181	1109	0
9181	1110	0
9181	1111	0
9181	1112	0
9181	1113	0
9181	1114	0
9181	1115	0
9181	1116	0
9181	1117	0
9181	1118	0
9181	1119	0
9181	1201	0
9181	1202	0
9181	1203	0
9181	1204	0
9181	1205	0
9181	1206	0
9181	1207	0
9181	1208	0
9181	1209	0
9181	1210	0
9181	1211	0
9181	1301	0
9181	1302	0
9181	1303	0
9181	1304	0
9181	1305	0
9181	1306	0
9181	1307	0
9181	1308	0
9181	1309	0
9181	1310	0
9181	1311	0
9181	1312	0
9181	1313	0
9181	1314	0
9181	1315	0
9181	1401	0
9181	1402	0
9181	1403	0
9181	1404	0
9181	1405	0
9181	1406	0
9181	1407	0
9181	1408	0
9181	1501	0
9181	1502	0
9181	1503	0
9181	1504	0
9181	1505	0
9181	1506	0
9181	1507	0
9181	1508	0
9181	1509	0
9181	1510	0
9181	1511	0
9181	1512	0
9181	1513	0
9181	1514	0
9181	1515	0
9181	1516	0
9181	1517	0
9181	1518	0
9181	1519	0
9181	1520	0
9181	1521	0
9181	1522	0
9181	1523	0
9181	1524	0
9181	1525	0
9181	1526	0
9181	1527	0
9181	1528	0
9181	1601	0
9181	1602	0
9181	1603	0
9181	1604	0
9181	1605	0
9181	1606	0
9181	1607	0
9181	1608	0
9181	1609	0
9181	1610	0
9181	1611	0
9181	1612	0
9181	1613	0
9181	1614	0
9181	1615	0
9181	1616	0
9181	1617	0
9181	1701	0
9181	1702	0
9181	1703	0
9181	1704	0
9181	1705	0
9181	1706	0
9181	1707	0
9181	1801	0
9181	1802	0
9181	1803	0
9181	1804	0
9181	1805	0
9181	1806	0
9181	1807	0
9181	1808	0
9181	1809	0
9181	1810	0
9181	1812	0
9181	1813	0
9181	1814	0
9181	1815	0
9181	1816	0
9181	1901	0
9181	1902	0
9181	1903	0
9181	1904	0
9181	1905	0
9181	1906	0
9181	1907	0
9181	2001	0
9181	2002	0
9181	2003	0
9181	2004	0
9181	2005	0
9181	2006	0
9181	2007	0
9181	2101	0
9181	2102	0
9181	2103	0
9181	2104	0
9181	2105	0
9181	2106	0
9181	2107	0
9181	2108	0
9181	2109	0
9181	2110	0
9181	2201	0
9181	2202	0
9181	2203	0
9181	2204	0
9181	2205	0
9181	2206	0
9181	2207	0
9181	2208	0
9181	2209	0
9181	2301	0
9181	2302	0
9181	2303	0
9181	2304	0
9181	2305	0
9181	2401	0
9181	2402	0
9181	2403	0
9181	2404	0
9181	2405	0
9181	2406	0
9181	2407	0
9181	2408	0
9181	2409	0
9181	2410	0
9181	2411	0
9181	2501	0
9181	2502	0
9181	2503	0
9181	2504	0
9181	2505	0
9181	2506	0
9181	2507	0
9181	2508	0
9181	2509	0
9181	2510	0
9181	2511	0
9181	2512	0
9181	2513	0
9181	2514	0
9181	2515	0
9181	2516	0
9181	2517	0
9181	2518	0
9181	2519	0
9181	2601	0
9181	2602	0
9181	2603	0
9181	2604	0
9181	2605	0
9181	2606	0
9181	2607	0
9181	2608	0
9181	2609	0
9181	2610	0
9181	2611	0
9181	2612	0
9181	2613	0
9181	2701	0
9181	2702	0
9181	2703	0
9181	2704	0
9181	2705	0
9181	2706	0
9181	2707	0
9181	2708	0
9181	2709	0
9181	2710	0
9181	2711	0
9181	2801	0
9181	2802	0
9181	2803	0
9181	2804	0
9181	2805	0
9181	2806	0
9181	2807	0
9181	2808	0
9181	2809	0
9181	2810	0
9181	2811	0
9181	2812	0
9181	2813	0
9181	2814	0
9181	2901	0
9181	2902	0
9181	2903	0
9181	2904	0
9181	2905	0
9181	2906	0
